TxnDate,AccountNumber,AccountName,Debit,Credit,Currency
2024-12-26,2000,Accounts Payable,295.74,0.0,USD
2024-12-26,1010,Cash,0.0,295.74,USD
2024-12-27,1100,Accounts Receivable,1862.97,0.0,USD
2024-12-27,4001,Revenue,0.0,1720.99,USD
2024-12-27,2200,Sales Tax Payable,0.0,141.98,USD
2024-12-27,5000,Cost of Goods Sold,912.45,0.0,USD
2024-12-27,1200,Inventory,0.0,912.45,USD
2024-12-27,1100,Accounts Receivable,1011.46,0.0,USD
2024-12-27,4001,Revenue,0.0,934.37,USD
2024-12-27,2200,Sales Tax Payable,0.0,77.09,USD
2024-12-27,5000,Cost of Goods Sold,510.2,0.0,USD
2024-12-27,1200,Inventory,0.0,510.2,USD
2024-12-27,1200,Inventory,2308.94,0.0,USD
2024-12-27,2000,Accounts Payable,0.0,2308.94,USD
2024-12-30,1100,Accounts Receivable,1227.26,0.0,USD
2024-12-30,4001,Revenue,0.0,1133.73,USD
2024-12-30,2200,Sales Tax Payable,0.0,93.53,USD
2024-12-30,5000,Cost of Goods Sold,700.63,0.0,USD
2024-12-30,1200,Inventory,0.0,700.63,USD
2024-12-31,1010,Cash,894.73,0.0,USD
2024-12-31,4001,Revenue,0.0,826.54,USD
2024-12-31,2200,Sales Tax Payable,0.0,68.19,USD
2024-12-31,5000,Cost of Goods Sold,524.56,0.0,USD
2024-12-31,1200,Inventory,0.0,524.56,USD
2024-12-31,1100,Accounts Receivable,2324.51,0.0,USD
2024-12-31,4001,Revenue,0.0,2147.35,USD
2024-12-31,2200,Sales Tax Payable,0.0,177.16,USD
2024-12-31,5000,Cost of Goods Sold,1283.07,0.0,USD
2024-12-31,1200,Inventory,0.0,1283.07,USD
2023-01-31,6100,Rent Expense,4981.84,0.0,USD
2023-01-31,2100,Accrued Liabilities,0.0,4981.84,USD
2023-01-31,6200,Utilities Expense,789.01,0.0,USD
2023-01-31,2100,Accrued Liabilities,0.0,789.01,USD
2023-01-31,6300,Payroll Expense,9723.33,0.0,USD
2023-01-31,2100,Accrued Liabilities,0.0,9723.33,USD
2023-01-31,6900,Depreciation Expense,977.87,0.0,USD
2023-01-31,1510,Accumulated Depreciation,0.0,977.87,USD
2023-01-31,7000,Interest Expense,272.02,0.0,USD
2023-01-31,2100,Accrued Liabilities,0.0,272.02,USD
2023-01-02,1300,Prepaid Expenses,1883.92,0.0,USD
2023-01-02,1010,Cash,0.0,1883.92,USD
2023-01-31,6400,Insurance Expense,624.55,0.0,USD
2023-01-31,1300,Prepaid Expenses,0.0,624.55,USD
2023-02-28,6100,Rent Expense,5286.57,0.0,USD
2023-02-28,2100,Accrued Liabilities,0.0,5286.57,USD
2023-02-28,6200,Utilities Expense,771.14,0.0,USD
2023-02-28,2100,Accrued Liabilities,0.0,771.14,USD
2023-02-28,6300,Payroll Expense,7524.29,0.0,USD
2023-02-28,2100,Accrued Liabilities,0.0,7524.29,USD
2023-02-28,6900,Depreciation Expense,967.7,0.0,USD
2023-02-28,1510,Accumulated Depreciation,0.0,967.7,USD
2023-02-28,7000,Interest Expense,272.94,0.0,USD
2023-02-28,2100,Accrued Liabilities,0.0,272.94,USD
2023-02-28,6400,Insurance Expense,626.6,0.0,USD
2023-02-28,1300,Prepaid Expenses,0.0,626.6,USD
2023-03-31,6100,Rent Expense,5332.64,0.0,USD
2023-03-31,2100,Accrued Liabilities,0.0,5332.64,USD
2023-03-31,6200,Utilities Expense,706.28,0.0,USD
2023-03-31,2100,Accrued Liabilities,0.0,706.28,USD
2023-03-31,6300,Payroll Expense,11403.46,0.0,USD
2023-03-31,2100,Accrued Liabilities,0.0,11403.46,USD
2023-03-31,6900,Depreciation Expense,918.61,0.0,USD
2023-03-31,1510,Accumulated Depreciation,0.0,918.61,USD
2023-03-31,7000,Interest Expense,266.21,0.0,USD
2023-03-31,2100,Accrued Liabilities,0.0,266.21,USD
2023-03-31,6400,Insurance Expense,628.79,0.0,USD
2023-03-31,1300,Prepaid Expenses,0.0,628.79,USD
2023-04-28,6100,Rent Expense,5197.0,0.0,USD
2023-04-28,2100,Accrued Liabilities,0.0,5197.0,USD
2023-04-28,6200,Utilities Expense,480.92,0.0,USD
2023-04-28,2100,Accrued Liabilities,0.0,480.92,USD
2023-04-28,6300,Payroll Expense,7446.36,0.0,USD
2023-04-28,2100,Accrued Liabilities,0.0,7446.36,USD
2023-04-28,6900,Depreciation Expense,859.07,0.0,USD
2023-04-28,1510,Accumulated Depreciation,0.0,859.07,USD
2023-04-28,7000,Interest Expense,265.5,0.0,USD
2023-04-28,2100,Accrued Liabilities,0.0,265.5,USD
2023-04-03,1300,Prepaid Expenses,1810.13,0.0,USD
2023-04-03,1010,Cash,0.0,1810.13,USD
2023-04-28,6400,Insurance Expense,574.18,0.0,USD
2023-04-28,1300,Prepaid Expenses,0.0,574.18,USD
2023-05-31,6100,Rent Expense,5226.2,0.0,USD
2023-05-31,2100,Accrued Liabilities,0.0,5226.2,USD
2023-05-31,6200,Utilities Expense,855.49,0.0,USD
2023-05-31,2100,Accrued Liabilities,0.0,855.49,USD
2023-05-31,6300,Payroll Expense,11259.16,0.0,USD
2023-05-31,2100,Accrued Liabilities,0.0,11259.16,USD
2023-05-31,6900,Depreciation Expense,944.37,0.0,USD
2023-05-31,1510,Accumulated Depreciation,0.0,944.37,USD
2023-05-31,7000,Interest Expense,267.07,0.0,USD
2023-05-31,2100,Accrued Liabilities,0.0,267.07,USD
2023-05-31,6400,Insurance Expense,623.06,0.0,USD
2023-05-31,1300,Prepaid Expenses,0.0,623.06,USD
2023-06-30,6100,Rent Expense,4987.27,0.0,USD
2023-06-30,2100,Accrued Liabilities,0.0,4987.27,USD
2023-06-30,6200,Utilities Expense,776.39,0.0,USD
2023-06-30,2100,Accrued Liabilities,0.0,776.39,USD
2023-06-30,6300,Payroll Expense,11051.66,0.0,USD
2023-06-30,2100,Accrued Liabilities,0.0,11051.66,USD
2023-06-30,6900,Depreciation Expense,861.47,0.0,USD
2023-06-30,1510,Accumulated Depreciation,0.0,861.47,USD
2023-06-30,7000,Interest Expense,266.41,0.0,USD
2023-06-30,2100,Accrued Liabilities,0.0,266.41,USD
2023-06-30,6400,Insurance Expense,579.12,0.0,USD
2023-06-30,1300,Prepaid Expenses,0.0,579.12,USD
2023-07-31,6100,Rent Expense,4943.24,0.0,USD
2023-07-31,2100,Accrued Liabilities,0.0,4943.24,USD
2023-07-31,6200,Utilities Expense,583.46,0.0,USD
2023-07-31,2100,Accrued Liabilities,0.0,583.46,USD
2023-07-31,6300,Payroll Expense,9025.68,0.0,USD
2023-07-31,2100,Accrued Liabilities,0.0,9025.68,USD
2023-07-31,6900,Depreciation Expense,897.73,0.0,USD
2023-07-31,1510,Accumulated Depreciation,0.0,897.73,USD
2023-07-31,7000,Interest Expense,262.56,0.0,USD
2023-07-31,2100,Accrued Liabilities,0.0,262.56,USD
2023-07-03,1300,Prepaid Expenses,1870.08,0.0,USD
2023-07-03,1010,Cash,0.0,1870.08,USD
2023-07-31,6400,Insurance Expense,578.66,0.0,USD
2023-07-31,1300,Prepaid Expenses,0.0,578.66,USD
2023-08-31,6100,Rent Expense,5368.44,0.0,USD
2023-08-31,2100,Accrued Liabilities,0.0,5368.44,USD
2023-08-31,6200,Utilities Expense,674.56,0.0,USD
2023-08-31,2100,Accrued Liabilities,0.0,674.56,USD
2023-08-31,6300,Payroll Expense,8394.67,0.0,USD
2023-08-31,2100,Accrued Liabilities,0.0,8394.67,USD
2023-08-31,6900,Depreciation Expense,988.39,0.0,USD
2023-08-31,1510,Accumulated Depreciation,0.0,988.39,USD
2023-08-31,7000,Interest Expense,268.08,0.0,USD
2023-08-31,2100,Accrued Liabilities,0.0,268.08,USD
2023-08-31,6400,Insurance Expense,575.8,0.0,USD
2023-08-31,1300,Prepaid Expenses,0.0,575.8,USD
2023-09-29,6100,Rent Expense,5390.65,0.0,USD
2023-09-29,2100,Accrued Liabilities,0.0,5390.65,USD
2023-09-29,6200,Utilities Expense,555.81,0.0,USD
2023-09-29,2100,Accrued Liabilities,0.0,555.81,USD
2023-09-29,6300,Payroll Expense,10286.56,0.0,USD
2023-09-29,2100,Accrued Liabilities,0.0,10286.56,USD
2023-09-29,6900,Depreciation Expense,938.12,0.0,USD
2023-09-29,1510,Accumulated Depreciation,0.0,938.12,USD
2023-09-29,7000,Interest Expense,273.17,0.0,USD
2023-09-29,2100,Accrued Liabilities,0.0,273.17,USD
2023-09-29,6400,Insurance Expense,612.99,0.0,USD
2023-09-29,1300,Prepaid Expenses,0.0,612.99,USD
2023-10-31,6100,Rent Expense,5372.42,0.0,USD
2023-10-31,2100,Accrued Liabilities,0.0,5372.42,USD
2023-10-31,6200,Utilities Expense,773.36,0.0,USD
2023-10-31,2100,Accrued Liabilities,0.0,773.36,USD
2023-10-31,6300,Payroll Expense,8218.87,0.0,USD
2023-10-31,2100,Accrued Liabilities,0.0,8218.87,USD
2023-10-31,6900,Depreciation Expense,907.06,0.0,USD
2023-10-31,1510,Accumulated Depreciation,0.0,907.06,USD
2023-10-31,7000,Interest Expense,266.5,0.0,USD
2023-10-31,2100,Accrued Liabilities,0.0,266.5,USD
2023-10-02,1300,Prepaid Expenses,1733.98,0.0,USD
2023-10-02,1010,Cash,0.0,1733.98,USD
2023-10-31,6400,Insurance Expense,596.0,0.0,USD
2023-10-31,1300,Prepaid Expenses,0.0,596.0,USD
2023-11-30,6100,Rent Expense,5343.88,0.0,USD
2023-11-30,2100,Accrued Liabilities,0.0,5343.88,USD
2023-11-30,6200,Utilities Expense,630.98,0.0,USD
2023-11-30,2100,Accrued Liabilities,0.0,630.98,USD
2023-11-30,6300,Payroll Expense,9317.41,0.0,USD
2023-11-30,2100,Accrued Liabilities,0.0,9317.41,USD
2023-11-30,6900,Depreciation Expense,886.46,0.0,USD
2023-11-30,1510,Accumulated Depreciation,0.0,886.46,USD
2023-11-30,7000,Interest Expense,268.4,0.0,USD
2023-11-30,2100,Accrued Liabilities,0.0,268.4,USD
2023-11-30,6400,Insurance Expense,615.89,0.0,USD
2023-11-30,1300,Prepaid Expenses,0.0,615.89,USD
2023-12-29,6100,Rent Expense,5383.7,0.0,USD
2023-12-29,2100,Accrued Liabilities,0.0,5383.7,USD
2023-12-29,6200,Utilities Expense,563.05,0.0,USD
2023-12-29,2100,Accrued Liabilities,0.0,563.05,USD
2023-12-29,6300,Payroll Expense,8623.77,0.0,USD
2023-12-29,2100,Accrued Liabilities,0.0,8623.77,USD
2023-12-29,6900,Depreciation Expense,845.58,0.0,USD
2023-12-29,1510,Accumulated Depreciation,0.0,845.58,USD
2023-12-29,7000,Interest Expense,276.4,0.0,USD
2023-12-29,2100,Accrued Liabilities,0.0,276.4,USD
2023-12-29,6400,Insurance Expense,624.03,0.0,USD
2023-12-29,1300,Prepaid Expenses,0.0,624.03,USD
2024-01-31,6100,Rent Expense,5117.75,0.0,USD
2024-01-31,2100,Accrued Liabilities,0.0,5117.75,USD
2024-01-31,6200,Utilities Expense,800.85,0.0,USD
2024-01-31,2100,Accrued Liabilities,0.0,800.85,USD
2024-01-31,6300,Payroll Expense,10139.4,0.0,USD
2024-01-31,2100,Accrued Liabilities,0.0,10139.4,USD
2024-01-31,6900,Depreciation Expense,1009.27,0.0,USD
2024-01-31,1510,Accumulated Depreciation,0.0,1009.27,USD
2024-01-31,7000,Interest Expense,268.53,0.0,USD
2024-01-31,2100,Accrued Liabilities,0.0,268.53,USD
2024-01-01,1300,Prepaid Expenses,1872.75,0.0,USD
2024-01-01,1010,Cash,0.0,1872.75,USD
2024-01-31,6400,Insurance Expense,603.27,0.0,USD
2024-01-31,1300,Prepaid Expenses,0.0,603.27,USD
2024-02-29,6100,Rent Expense,5121.55,0.0,USD
2024-02-29,2100,Accrued Liabilities,0.0,5121.55,USD
2024-02-29,6200,Utilities Expense,807.73,0.0,USD
2024-02-29,2100,Accrued Liabilities,0.0,807.73,USD
2024-02-29,6300,Payroll Expense,9021.67,0.0,USD
2024-02-29,2100,Accrued Liabilities,0.0,9021.67,USD
2024-02-29,6900,Depreciation Expense,966.09,0.0,USD
2024-02-29,1510,Accumulated Depreciation,0.0,966.09,USD
2024-02-29,7000,Interest Expense,267.48,0.0,USD
2024-02-29,2100,Accrued Liabilities,0.0,267.48,USD
2024-02-29,6400,Insurance Expense,589.42,0.0,USD
2024-02-29,1300,Prepaid Expenses,0.0,589.42,USD
2024-03-29,6100,Rent Expense,5187.63,0.0,USD
2024-03-29,2100,Accrued Liabilities,0.0,5187.63,USD
2024-03-29,6200,Utilities Expense,832.58,0.0,USD
2024-03-29,2100,Accrued Liabilities,0.0,832.58,USD
2024-03-29,6300,Payroll Expense,8805.86,0.0,USD
2024-03-29,2100,Accrued Liabilities,0.0,8805.86,USD
2024-03-29,6900,Depreciation Expense,787.01,0.0,USD
2024-03-29,1510,Accumulated Depreciation,0.0,787.01,USD
2024-03-29,7000,Interest Expense,277.44,0.0,USD
2024-03-29,2100,Accrued Liabilities,0.0,277.44,USD
2024-03-29,6400,Insurance Expense,577.08,0.0,USD
2024-03-29,1300,Prepaid Expenses,0.0,577.08,USD
2024-04-30,6100,Rent Expense,5060.08,0.0,USD
2024-04-30,2100,Accrued Liabilities,0.0,5060.08,USD
2024-04-30,6200,Utilities Expense,646.33,0.0,USD
2024-04-30,2100,Accrued Liabilities,0.0,646.33,USD
2024-04-30,6300,Payroll Expense,11411.23,0.0,USD
2024-04-30,2100,Accrued Liabilities,0.0,11411.23,USD
2024-04-30,6900,Depreciation Expense,1014.27,0.0,USD
2024-04-30,1510,Accumulated Depreciation,0.0,1014.27,USD
2024-04-30,7000,Interest Expense,258.32,0.0,USD
2024-04-30,2100,Accrued Liabilities,0.0,258.32,USD
2024-04-01,1300,Prepaid Expenses,1751.85,0.0,USD
2024-04-01,1010,Cash,0.0,1751.85,USD
2024-04-30,6400,Insurance Expense,629.77,0.0,USD
2024-04-30,1300,Prepaid Expenses,0.0,629.77,USD
2024-05-31,6100,Rent Expense,5232.65,0.0,USD
2024-05-31,2100,Accrued Liabilities,0.0,5232.65,USD
2024-05-31,6200,Utilities Expense,813.2,0.0,USD
2024-05-31,2100,Accrued Liabilities,0.0,813.2,USD
2024-05-31,6300,Payroll Expense,9173.82,0.0,USD
2024-05-31,2100,Accrued Liabilities,0.0,9173.82,USD
2024-05-31,6900,Depreciation Expense,838.95,0.0,USD
2024-05-31,1510,Accumulated Depreciation,0.0,838.95,USD
2024-05-31,7000,Interest Expense,276.67,0.0,USD
2024-05-31,2100,Accrued Liabilities,0.0,276.67,USD
2024-05-31,6400,Insurance Expense,582.4,0.0,USD
2024-05-31,1300,Prepaid Expenses,0.0,582.4,USD
2024-06-28,6100,Rent Expense,5078.0,0.0,USD
2024-06-28,2100,Accrued Liabilities,0.0,5078.0,USD
2024-06-28,6200,Utilities Expense,597.73,0.0,USD
2024-06-28,2100,Accrued Liabilities,0.0,597.73,USD
2024-06-28,6300,Payroll Expense,9009.26,0.0,USD
2024-06-28,2100,Accrued Liabilities,0.0,9009.26,USD
2024-06-28,6900,Depreciation Expense,807.46,0.0,USD
2024-06-28,1510,Accumulated Depreciation,0.0,807.46,USD
2024-06-28,7000,Interest Expense,261.06,0.0,USD
2024-06-28,2100,Accrued Liabilities,0.0,261.06,USD
2024-06-28,6400,Insurance Expense,580.4,0.0,USD
2024-06-28,1300,Prepaid Expenses,0.0,580.4,USD
2024-07-31,6100,Rent Expense,5216.98,0.0,USD
2024-07-31,2100,Accrued Liabilities,0.0,5216.98,USD
2024-07-31,6200,Utilities Expense,740.19,0.0,USD
2024-07-31,2100,Accrued Liabilities,0.0,740.19,USD
2024-07-31,6300,Payroll Expense,9984.87,0.0,USD
2024-07-31,2100,Accrued Liabilities,0.0,9984.87,USD
2024-07-31,6900,Depreciation Expense,783.02,0.0,USD
2024-07-31,1510,Accumulated Depreciation,0.0,783.02,USD
2024-07-31,7000,Interest Expense,269.08,0.0,USD
2024-07-31,2100,Accrued Liabilities,0.0,269.08,USD
2024-07-01,1300,Prepaid Expenses,1838.32,0.0,USD
2024-07-01,1010,Cash,0.0,1838.32,USD
2024-07-31,6400,Insurance Expense,580.61,0.0,USD
2024-07-31,1300,Prepaid Expenses,0.0,580.61,USD
2024-08-30,6100,Rent Expense,5191.91,0.0,USD
2024-08-30,2100,Accrued Liabilities,0.0,5191.91,USD
2024-08-30,6200,Utilities Expense,860.83,0.0,USD
2024-08-30,2100,Accrued Liabilities,0.0,860.83,USD
2024-08-30,6300,Payroll Expense,11666.25,0.0,USD
2024-08-30,2100,Accrued Liabilities,0.0,11666.25,USD
2024-08-30,6900,Depreciation Expense,881.25,0.0,USD
2024-08-30,1510,Accumulated Depreciation,0.0,881.25,USD
2024-08-30,7000,Interest Expense,260.24,0.0,USD
2024-08-30,2100,Accrued Liabilities,0.0,260.24,USD
2024-08-30,6400,Insurance Expense,579.62,0.0,USD
2024-08-30,1300,Prepaid Expenses,0.0,579.62,USD
2024-09-30,6100,Rent Expense,4963.83,0.0,USD
2024-09-30,2100,Accrued Liabilities,0.0,4963.83,USD
2024-09-30,6200,Utilities Expense,539.18,0.0,USD
2024-09-30,2100,Accrued Liabilities,0.0,539.18,USD
2024-09-30,6300,Payroll Expense,9837.16,0.0,USD
2024-09-30,2100,Accrued Liabilities,0.0,9837.16,USD
2024-09-30,6900,Depreciation Expense,892.12,0.0,USD
2024-09-30,1510,Accumulated Depreciation,0.0,892.12,USD
2024-09-30,7000,Interest Expense,257.94,0.0,USD
2024-09-30,2100,Accrued Liabilities,0.0,257.94,USD
2024-09-30,6400,Insurance Expense,597.26,0.0,USD
2024-09-30,1300,Prepaid Expenses,0.0,597.26,USD
2024-10-31,6100,Rent Expense,5169.36,0.0,USD
2024-10-31,2100,Accrued Liabilities,0.0,5169.36,USD
2024-10-31,6200,Utilities Expense,790.39,0.0,USD
2024-10-31,2100,Accrued Liabilities,0.0,790.39,USD
2024-10-31,6300,Payroll Expense,12175.04,0.0,USD
2024-10-31,2100,Accrued Liabilities,0.0,12175.04,USD
2024-10-31,6900,Depreciation Expense,1009.11,0.0,USD
2024-10-31,1510,Accumulated Depreciation,0.0,1009.11,USD
2024-10-31,7000,Interest Expense,266.32,0.0,USD
2024-10-31,2100,Accrued Liabilities,0.0,266.32,USD
2024-10-01,1300,Prepaid Expenses,1863.18,0.0,USD
2024-10-01,1010,Cash,0.0,1863.18,USD
2024-10-31,6400,Insurance Expense,607.21,0.0,USD
2024-10-31,1300,Prepaid Expenses,0.0,607.21,USD
2024-11-29,6100,Rent Expense,4992.89,0.0,USD
2024-11-29,2100,Accrued Liabilities,0.0,4992.89,USD
2024-11-29,6200,Utilities Expense,468.63,0.0,USD
2024-11-29,2100,Accrued Liabilities,0.0,468.63,USD
2024-11-29,6300,Payroll Expense,10467.48,0.0,USD
2024-11-29,2100,Accrued Liabilities,0.0,10467.48,USD
2024-11-29,6900,Depreciation Expense,938.82,0.0,USD
2024-11-29,1510,Accumulated Depreciation,0.0,938.82,USD
2024-11-29,7000,Interest Expense,270.71,0.0,USD
2024-11-29,2100,Accrued Liabilities,0.0,270.71,USD
2024-11-29,6400,Insurance Expense,599.04,0.0,USD
2024-11-29,1300,Prepaid Expenses,0.0,599.04,USD
2024-12-31,6100,Rent Expense,5248.19,0.0,USD
2024-12-31,2100,Accrued Liabilities,0.0,5248.19,USD
2024-12-31,6200,Utilities Expense,726.44,0.0,USD
2024-12-31,2100,Accrued Liabilities,0.0,726.44,USD
2024-12-31,6300,Payroll Expense,10999.04,0.0,USD
2024-12-31,2100,Accrued Liabilities,0.0,10999.04,USD
2024-12-31,6900,Depreciation Expense,801.71,0.0,USD
2024-12-31,1510,Accumulated Depreciation,0.0,801.71,USD
2024-12-31,7000,Interest Expense,266.03,0.0,USD
2024-12-31,2100,Accrued Liabilities,0.0,266.03,USD
2024-12-31,6400,Insurance Expense,589.87,0.0,USD
2024-12-31,1300,Prepaid Expenses,0.0,589.87,USD
2023-02-06,2100,Accrued Liabilities,4981.84,0.0,USD
2023-02-06,1010,Cash,0.0,4981.84,USD
2023-02-15,2100,Accrued Liabilities,789.01,0.0,USD
2023-02-15,1010,Cash,0.0,789.01,USD
2023-02-01,2100,Accrued Liabilities,9723.33,0.0,USD
2023-02-01,1010,Cash,0.0,9723.33,USD
2023-03-06,2100,Accrued Liabilities,5286.57,0.0,USD
2023-03-06,1010,Cash,0.0,5286.57,USD
2023-03-15,2100,Accrued Liabilities,771.14,0.0,USD
2023-03-15,1010,Cash,0.0,771.14,USD
2023-03-01,2100,Accrued Liabilities,7524.29,0.0,USD
2023-03-01,1010,Cash,0.0,7524.29,USD
2023-04-05,2100,Accrued Liabilities,5332.64,0.0,USD
2023-04-05,1010,Cash,0.0,5332.64,USD
2023-04-17,2100,Accrued Liabilities,706.28,0.0,USD
2023-04-17,1010,Cash,0.0,706.28,USD
2023-04-03,2100,Accrued Liabilities,11403.46,0.0,USD
2023-04-03,1010,Cash,0.0,11403.46,USD
2023-05-05,2100,Accrued Liabilities,5197.0,0.0,USD
2023-05-05,1010,Cash,0.0,5197.0,USD
2023-05-15,2100,Accrued Liabilities,480.92,0.0,USD
2023-05-15,1010,Cash,0.0,480.92,USD
2023-05-01,2100,Accrued Liabilities,7446.36,0.0,USD
2023-05-01,1010,Cash,0.0,7446.36,USD
2023-06-05,2100,Accrued Liabilities,5226.2,0.0,USD
2023-06-05,1010,Cash,0.0,5226.2,USD
2023-06-15,2100,Accrued Liabilities,855.49,0.0,USD
2023-06-15,1010,Cash,0.0,855.49,USD
2023-06-01,2100,Accrued Liabilities,11259.16,0.0,USD
2023-06-01,1010,Cash,0.0,11259.16,USD
2023-07-05,2100,Accrued Liabilities,4987.27,0.0,USD
2023-07-05,1010,Cash,0.0,4987.27,USD
2023-07-17,2100,Accrued Liabilities,776.39,0.0,USD
2023-07-17,1010,Cash,0.0,776.39,USD
2023-07-03,2100,Accrued Liabilities,11051.66,0.0,USD
2023-07-03,1010,Cash,0.0,11051.66,USD
2023-08-07,2100,Accrued Liabilities,4943.24,0.0,USD
2023-08-07,1010,Cash,0.0,4943.24,USD
2023-08-15,2100,Accrued Liabilities,583.46,0.0,USD
2023-08-15,1010,Cash,0.0,583.46,USD
2023-08-01,2100,Accrued Liabilities,9025.68,0.0,USD
2023-08-01,1010,Cash,0.0,9025.68,USD
2023-09-05,2100,Accrued Liabilities,5368.44,0.0,USD
2023-09-05,1010,Cash,0.0,5368.44,USD
2023-09-15,2100,Accrued Liabilities,674.56,0.0,USD
2023-09-15,1010,Cash,0.0,674.56,USD
2023-09-01,2100,Accrued Liabilities,8394.67,0.0,USD
2023-09-01,1010,Cash,0.0,8394.67,USD
2023-10-05,2100,Accrued Liabilities,5390.65,0.0,USD
2023-10-05,1010,Cash,0.0,5390.65,USD
2023-10-16,2100,Accrued Liabilities,555.81,0.0,USD
2023-10-16,1010,Cash,0.0,555.81,USD
2023-10-02,2100,Accrued Liabilities,10286.56,0.0,USD
2023-10-02,1010,Cash,0.0,10286.56,USD
2023-11-06,2100,Accrued Liabilities,5372.42,0.0,USD
2023-11-06,1010,Cash,0.0,5372.42,USD
2023-11-15,2100,Accrued Liabilities,773.36,0.0,USD
2023-11-15,1010,Cash,0.0,773.36,USD
2023-11-01,2100,Accrued Liabilities,8218.87,0.0,USD
2023-11-01,1010,Cash,0.0,8218.87,USD
2023-12-05,2100,Accrued Liabilities,5343.88,0.0,USD
2023-12-05,1010,Cash,0.0,5343.88,USD
2023-12-15,2100,Accrued Liabilities,630.98,0.0,USD
2023-12-15,1010,Cash,0.0,630.98,USD
2023-12-01,2100,Accrued Liabilities,9317.41,0.0,USD
2023-12-01,1010,Cash,0.0,9317.41,USD
2024-01-05,2100,Accrued Liabilities,5383.7,0.0,USD
2024-01-05,1010,Cash,0.0,5383.7,USD
2024-01-15,2100,Accrued Liabilities,563.05,0.0,USD
2024-01-15,1010,Cash,0.0,563.05,USD
2024-01-01,2100,Accrued Liabilities,8623.77,0.0,USD
2024-01-01,1010,Cash,0.0,8623.77,USD
2024-02-05,2100,Accrued Liabilities,5117.75,0.0,USD
2024-02-05,1010,Cash,0.0,5117.75,USD
2024-02-15,2100,Accrued Liabilities,800.85,0.0,USD
2024-02-15,1010,Cash,0.0,800.85,USD
2024-02-01,2100,Accrued Liabilities,10139.4,0.0,USD
2024-02-01,1010,Cash,0.0,10139.4,USD
2024-03-05,2100,Accrued Liabilities,5121.55,0.0,USD
2024-03-05,1010,Cash,0.0,5121.55,USD
2024-03-15,2100,Accrued Liabilities,807.73,0.0,USD
2024-03-15,1010,Cash,0.0,807.73,USD
2024-03-01,2100,Accrued Liabilities,9021.67,0.0,USD
2024-03-01,1010,Cash,0.0,9021.67,USD
2024-04-05,2100,Accrued Liabilities,5187.63,0.0,USD
2024-04-05,1010,Cash,0.0,5187.63,USD
2024-04-15,2100,Accrued Liabilities,832.58,0.0,USD
2024-04-15,1010,Cash,0.0,832.58,USD
2024-04-01,2100,Accrued Liabilities,8805.86,0.0,USD
2024-04-01,1010,Cash,0.0,8805.86,USD
2024-05-06,2100,Accrued Liabilities,5060.08,0.0,USD
2024-05-06,1010,Cash,0.0,5060.08,USD
2024-05-15,2100,Accrued Liabilities,646.33,0.0,USD
2024-05-15,1010,Cash,0.0,646.33,USD
2024-05-01,2100,Accrued Liabilities,11411.23,0.0,USD
2024-05-01,1010,Cash,0.0,11411.23,USD
2024-06-05,2100,Accrued Liabilities,5232.65,0.0,USD
2024-06-05,1010,Cash,0.0,5232.65,USD
2024-06-17,2100,Accrued Liabilities,813.2,0.0,USD
2024-06-17,1010,Cash,0.0,813.2,USD
2024-06-03,2100,Accrued Liabilities,9173.82,0.0,USD
2024-06-03,1010,Cash,0.0,9173.82,USD
2024-07-05,2100,Accrued Liabilities,5078.0,0.0,USD
2024-07-05,1010,Cash,0.0,5078.0,USD
2024-07-15,2100,Accrued Liabilities,597.73,0.0,USD
2024-07-15,1010,Cash,0.0,597.73,USD
2024-07-01,2100,Accrued Liabilities,9009.26,0.0,USD
2024-07-01,1010,Cash,0.0,9009.26,USD
2024-08-05,2100,Accrued Liabilities,5216.98,0.0,USD
2024-08-05,1010,Cash,0.0,5216.98,USD
2024-08-15,2100,Accrued Liabilities,740.19,0.0,USD
2024-08-15,1010,Cash,0.0,740.19,USD
2024-08-01,2100,Accrued Liabilities,9984.87,0.0,USD
2024-08-01,1010,Cash,0.0,9984.87,USD
2024-09-05,2100,Accrued Liabilities,5191.91,0.0,USD
2024-09-05,1010,Cash,0.0,5191.91,USD
2024-09-16,2100,Accrued Liabilities,860.83,0.0,USD
2024-09-16,1010,Cash,0.0,860.83,USD
2024-09-02,2100,Accrued Liabilities,11666.25,0.0,USD
2024-09-02,1010,Cash,0.0,11666.25,USD
2024-10-07,2100,Accrued Liabilities,4963.83,0.0,USD
2024-10-07,1010,Cash,0.0,4963.83,USD
2024-10-15,2100,Accrued Liabilities,539.18,0.0,USD
2024-10-15,1010,Cash,0.0,539.18,USD
2024-10-01,2100,Accrued Liabilities,9837.16,0.0,USD
2024-10-01,1010,Cash,0.0,9837.16,USD
2024-11-05,2100,Accrued Liabilities,5169.36,0.0,USD
2024-11-05,1010,Cash,0.0,5169.36,USD
2024-11-15,2100,Accrued Liabilities,790.39,0.0,USD
2024-11-15,1010,Cash,0.0,790.39,USD
2024-11-01,2100,Accrued Liabilities,12175.04,0.0,USD
2024-11-01,1010,Cash,0.0,12175.04,USD
2024-12-05,2100,Accrued Liabilities,4992.89,0.0,USD
2024-12-05,1010,Cash,0.0,4992.89,USD
2024-12-16,2100,Accrued Liabilities,468.63,0.0,USD
2024-12-16,1010,Cash,0.0,468.63,USD
